Age,Seniority,Orders,Items,AverageDiscount,TopCategory,BrowsingTime,EmailsOpened,SupportInteractions,TotalCart
31,0,2,5,0.28,"Clothing,Shoes & Jewelry",320.071593730667,1,0,59.86
27,1,3,5,0.72,Beauty & Personal Care,50.07605024264877,2,1,21.03
27,1,2,1,0.46,Beauty & Personal Care,195.52468456747678,0,0,38.82
25,2,2,6,0.33,Toys & Games,306.3254884640411,1,2,53.15
21,0,0,5,0.12,"Health, Household & Baby Care",103.51709846787384,2,0,0.0
28,1,4,5,0.52,"Clothing,Shoes & Jewelry",90.06681436821556,2,1,29.34
20,4,1,4,0.81,"Health, Household & Baby Care",58.153263540775015,2,2,9.26
26,0,2,2,0.05,Electronics,64.2625974915051,3,0,18.74
27,1,3,3,0.7,Beauty & Personal Care,105.46371899348514,0,1,28.42
38,0,1,7,0.66,"Health, Household & Baby Care",31.755879329141624,0,1,19.04
22,1,1,5,0.51,Home & Kitchen,247.5291290276097,0,1,39.16
18,1,1,2,0.43,"Clothing,Shoes & Jewelry",41.29607359992629,2,0,5.36
29,3,1,6,0.69,Office Supplies,82.78041183481572,0,2,18.42
28,1,1,4,0.45,"Health, Household & Baby Care",319.3748622960681,2,1,55.3
31,1,2,4,0.21,Beauty & Personal Care,206.03769062042068,1,1,44.11
33,1,2,4,0.02,Toys & Games,6.978044021270099,0,1,14.01
28,1,1,5,0.87,Electronics,78.69365632651815,1,2,18.3
29,2,3,6,0.64,Toys & Games,56.26151450813175,0,0,20.8
27,2,1,4,0.84,Beauty & Personal Care,16.97082415216767,1,0,9.11
34,0,0,5,0.8,Toys & Games,34.131964226396704,4,0,0.0
36,0,1,6,0.02,Sports & outdoors,257.56594611433934,1,0,51.83
26,2,1,6,0.55,Electronics,58.959065985343386,0,1,13.06
21,1,1,3,0.29,"Health, Household & Baby Care",83.49155325519999,1,0,14.1
24,0,4,8,0.13,Electronics,171.55098874198373,2,0,38.95
30,2,2,3,0.15,Beauty & Personal Care,218.59470191487276,0,0,44.35
26,0,0,5,0.56,Home & Kitchen,46.368714110545056,0,0,0.0
25,2,3,4,0.82,Beauty & Personal Care,392.76929024354115,2,5,71.19
30,1,2,5,0.19,Electronics,39.94426832344155,0,2,16.75
26,2,1,4,0.23,"Clothing,Shoes & Jewelry",70.34324065981052,3,1,16.1
22,1,5,7,0.39,Beauty & Personal Care,157.34635740195338,0,3,38.9
29,1,2,2,0.14,Beauty & Personal Care,40.77618302352389,1,0,17.67
23,3,1,6,0.69,"Clothing,Shoes & Jewelry",229.93766185463588,2,1,36.93
28,0,4,3,0.46,Toys & Games,399.5243567359417,0,1,75.3
20,2,2,5,0.05,Toys & Games,24.5888728516569,1,2,7.21
30,3,1,9,0.31,Toys & Games,229.31676734740623,0,3,41.8
18,1,0,4,0.1,"Clothing,Shoes & Jewelry",96.58075024604517,1,0,0.0
31,0,3,3,0.39,Toys & Games,331.56621863644773,1,0,64.67
24,1,4,3,0.55,Beauty & Personal Care,99.39433969928147,1,0,28.6
26,0,4,6,0.63,"Health, Household & Baby Care",56.185663349874446,2,0,23.45
20,0,1,6,0.04,Beauty & Personal Care,51.61391888172587,2,1,10.53
32,2,2,5,0.07,Beauty & Personal Care,43.65703548370669,1,0,20.11
25,0,3,2,0.22,Beauty & Personal Care,61.94151598924091,1,1,21.27
36,1,1,1,0.45,Home & Kitchen,339.46352110625435,1,1,63.86
23,3,1,5,0.05,Sports & outdoors,41.07651242087342,1,1,8.83
23,0,1,4,0.55,"Clothing,Shoes & Jewelry",390.6234819596901,0,1,61.05
28,1,0,3,0.28,Toys & Games,117.86039258236012,0,2,0.0
23,1,3,2,0.06,"Clothing,Shoes & Jewelry",75.68949884272106,0,1,19.63
28,1,4,3,0.11,"Clothing,Shoes & Jewelry",127.82170676764079,1,0,34.5
32,2,2,5,0.24,Beauty & Personal Care,241.46020717668293,2,0,50.18
26,1,3,6,0.51,"Clothing,Shoes & Jewelry",43.51319716960823,1,0,17.28
32,1,2,4,0.38,"Health, Household & Baby Care",60.612958951227206,2,0,22.35
25,0,2,8,0.15,"Clothing,Shoes & Jewelry",266.09826758460724,0,1,47.05
26,1,1,3,0.14,Beauty & Personal Care,169.36275932017833,3,0,32.62
27,0,1,7,0.31,"Health, Household & Baby Care",198.2156126605945,1,2,36.46
21,1,4,4,0.03,"Health, Household & Baby Care",48.96698012473163,1,1,18.16
23,0,0,0,0.09,Beauty & Personal Care,61.10567562267373,0,0,0.0
5,0,0,3,0.01,"Health, Household & Baby Care",197.33769133209867,0,0,0.0
27,2,2,2,0.38,"Clothing,Shoes & Jewelry",281.1621637498988,1,0,50.35
28,0,2,5,0.25,"Health, Household & Baby Care",84.14799466098884,0,0,22.34
23,0,2,2,0.29,Electronics,194.097764322384,1,1,35.14
15,0,3,6,0.3,"Health, Household & Baby Care",44.65544868344151,0,1,9.81
23,1,1,4,0.45,Beauty & Personal Care,397.01834651061546,3,1,64.59
33,2,1,1,0.22,Home & Kitchen,82.47612548536705,1,0,22.68
28,2,1,10,0.41,"Clothing,Shoes & Jewelry",74.80485000383636,4,1,18.76
26,2,3,4,0.71,"Health, Household & Baby Care",134.7070275984778,0,2,30.97
30,0,1,3,0.7,Toys & Games,37.24995254814731,1,1,13.83
23,1,1,6,0.26,"Clothing,Shoes & Jewelry",99.10633985802608,0,0,16.99
26,2,3,1,0.64,Toys & Games,235.91686218877894,0,0,45.42
25,4,1,6,0.65,"Clothing,Shoes & Jewelry",30.327364060325,0,0,7.16
33,3,2,5,0.41,Toys & Games,46.82800475791063,1,0,19.59
27,2,0,2,0.67,"Clothing,Shoes & Jewelry",549.10865778526,0,1,0.0
27,0,1,7,0.35,"Clothing,Shoes & Jewelry",167.82838631833548,0,2,30.89
29,1,1,5,0.65,Home & Kitchen,118.72912239408062,0,0,24.9
24,1,4,5,0.67,"Clothing,Shoes & Jewelry",64.6682025068281,0,0,21.44
30,2,2,5,0.51,Beauty & Personal Care,32.4800957028059,2,1,17.41
33,0,3,5,0.53,Toys & Games,35.829832253597544,1,0,21.8
31,4,0,3,0.23,Toys & Games,43.044456093238104,0,1,0.0
23,2,2,7,0.4,"Health, Household & Baby Care",33.525235558254934,0,1,10.53
18,2,0,1,0.73,Toys & Games,348.5961548440364,0,2,0.0
21,3,0,4,0.75,"Health, Household & Baby Care",89.37460250148601,1,2,0.0
35,2,1,7,0.76,Toys & Games,92.96108715604827,3,1,26.28
29,2,5,4,0.28,Electronics,178.92281353042748,1,0,45.65
22,1,2,3,0.62,Beauty & Personal Care,745.5044808880166,1,1,118.15
28,2,2,8,0.81,"Clothing,Shoes & Jewelry",50.40243265901885,1,0,16.45
27,1,3,3,0.81,"Clothing,Shoes & Jewelry",199.1993879927243,0,0,40.79
27,0,4,4,0.51,Toys & Games,120.14501806440474,1,1,33.09
30,2,1,5,0.23,Home & Kitchen,127.49236307405727,0,2,27.09
19,0,3,7,0.8,Beauty & Personal Care,19.243711027102442,0,0,9.66
21,2,2,3,0.67,Beauty & Personal Care,70.0691097240257,0,0,15.17
26,0,3,4,0.45,"Health, Household & Baby Care",25.089139142700315,1,1,15.5
33,1,3,4,0.47,Beauty & Personal Care,42.971606890475364,1,1,24.08
28,0,2,7,0.85,"Clothing,Shoes & Jewelry",46.819363427977294,2,0,16.93
26,1,2,3,0.64,"Clothing,Shoes & Jewelry",76.03111895273199,1,2,19.37
32,1,0,5,0.5,Electronics,349.7742659020266,0,2,0.0
20,0,2,2,0.7,Sports & outdoors,208.3473238514304,3,0,36.08
35,1,3,6,0.37,Beauty & Personal Care,113.41921846216609,1,5,36.8
17,2,3,10,0.79,Toys & Games,89.72433542407279,0,5,17.58
22,1,4,5,0.16,Beauty & Personal Care,49.580265132779495,1,1,19.93
19,1,5,7,0.04,Home & Kitchen,46.02030441855239,2,3,20.06
30,2,3,3,0.35,Beauty & Personal Care,95.37780206737294,2,1,29.86
24,2,2,4,0.26,"Clothing,Shoes & Jewelry",129.91042513657572,3,2,26.68
25,3,1,3,0.07,"Clothing,Shoes & Jewelry",61.869914499189846,1,1,12.92
28,1,1,3,0.21,Toys & Games,67.86201014820853,0,0,16.17
18,1,5,1,0.18,Beauty & Personal Care,204.0398287333308,1,2,43.18
22,2,3,3,0.52,Home & Kitchen,47.234008225876025,2,1,15.69
24,2,3,4,0.18,Pet Supplies,110.85910694295295,1,1,26.41
17,1,0,1,0.02,Beauty & Personal Care,71.6598241930111,3,1,0.0
19,0,5,4,0.14,Beauty & Personal Care,19.571537874028675,1,0,16.32
25,1,0,5,0.2,Toys & Games,79.88898243163807,3,4,0.0
27,1,2,5,0.29,Electronics,8.01407951645549,2,0,10.28
18,0,0,4,0.53,Toys & Games,165.1440044975083,1,1,0.0
30,0,3,2,0.05,"Clothing,Shoes & Jewelry",175.568175670708,1,2,40.76
36,1,3,4,0.49,Beauty & Personal Care,235.21109436116896,2,1,55.61
23,1,1,1,0.33,Home & Kitchen,70.05010894437959,0,1,13.28
31,1,2,5,0.12,Electronics,124.29275860814263,1,0,30.32
32,3,5,4,0.01,Toys & Games,40.60892557061208,2,2,27.76
28,4,3,6,0.49,Toys & Games,130.15708711451768,2,1,31.63
35,0,1,5,0.4,Beauty & Personal Care,49.01626818985241,0,2,20.52
26,2,0,3,0.2,Electronics,93.20552464414337,0,2,0.0
25,3,3,7,0.76,Toys & Games,144.98159846878096,1,0,31.24
26,0,3,2,0.56,"Clothing,Shoes & Jewelry",81.23653264438715,0,0,22.71
29,2,3,3,0.16,"Clothing,Shoes & Jewelry",97.65206219254115,1,1,27.56
20,2,2,8,0.55,Toys & Games,165.09607273354501,2,2,28.63
26,1,1,3,0.54,"Health, Household & Baby Care",47.3863407871773,0,1,12.06
19,1,1,5,0.08,Toys & Games,213.70312210423333,1,0,31.82
30,1,3,2,0.47,"Clothing,Shoes & Jewelry",19.741922379464157,4,2,18.31
31,0,1,4,0.46,"Clothing,Shoes & Jewelry",2.2427181747762472,1,1,9.27
29,2,2,3,0.32,Beauty & Personal Care,60.630911135651324,1,1,20.45
31,2,1,4,0.74,"Clothing,Shoes & Jewelry",138.92051862587297,0,1,28.64
17,1,3,5,0.57,Beauty & Personal Care,4.807002288490275,1,1,6.34
24,0,1,3,0.52,"Health, Household & Baby Care",496.7104214155722,0,0,78.11
15,0,1,1,0.72,"Health, Household & Baby Care",111.68037840214936,1,0,13.97
28,2,1,5,0.13,"Health, Household & Baby Care",33.995745060678395,0,0,11.25
26,2,2,6,0.19,Toys & Games,30.661215500560736,0,1,11.99
11,2,2,5,0.66,"Clothing,Shoes & Jewelry",190.9672913300975,0,1,24.48
27,2,1,5,0.85,"Clothing,Shoes & Jewelry",53.958234721013724,0,3,13.18
27,1,1,5,0.03,"Clothing,Shoes & Jewelry",177.71945103086082,0,2,32.14
31,0,4,5,0.65,Beauty & Personal Care,84.76954602656573,1,1,32.11
38,1,2,6,0.24,"Health, Household & Baby Care",346.53207186498275,1,0,69.36
11,0,1,3,0.76,Toys & Games,6.762004719471414,2,2,0.0
21,1,1,6,0.45,"Health, Household & Baby Care",71.80626182575799,0,1,12.04
21,0,2,12,0.2,"Health, Household & Baby Care",86.7277495371352,0,1,17.75
23,2,3,7,0.08,Beauty & Personal Care,278.95039208921787,1,1,51.83
22,0,2,4,0.58,Beauty & Personal Care,87.72909108126822,1,0,19.66
38,2,4,5,0.44,"Clothing,Shoes & Jewelry",72.5956571804379,2,2,34.09
32,2,5,4,0.52,"Clothing,Shoes & Jewelry",299.11345437432436,0,2,65.63
32,0,4,5,0.59,Electronics,142.43653842162686,1,1,40.1
27,3,0,4,0.35,Toys & Games,434.8011955259887,1,1,0.0
26,1,0,4,0.88,"Health, Household & Baby Care",1.3461611569272225,4,1,0.0
28,4,3,8,0.88,"Clothing,Shoes & Jewelry",15.328999180494518,1,0,13.57
32,1,2,4,0.62,Toys & Games,181.4237783937576,0,2,39.4
28,2,5,2,0.64,"Clothing,Shoes & Jewelry",47.69576016097187,1,1,25.15
39,0,3,5,0.48,Home & Kitchen,4.556009729186495,1,0,22.08
19,6,2,4,0.51,Beauty & Personal Care,371.2633999045303,0,0,57.71
20,1,5,0,0.09,"Clothing,Shoes & Jewelry",36.49319659691272,1,1,17.91
29,0,3,4,0.71,Beauty & Personal Care,411.53955671552524,0,2,76.29
22,1,1,4,0.03,Beauty & Personal Care,187.7771445243482,0,2,31.38
17,0,6,5,0.02,Beauty & Personal Care,490.0451063370815,1,1,88.59
36,0,0,5,0.43,Toys & Games,87.34036515744782,0,1,0.0
30,0,1,4,0.29,Toys & Games,244.96361312622477,1,1,45.13
21,0,2,3,0.71,Beauty & Personal Care,81.5965790609159,1,0,17.93
33,1,2,5,0.5,Toys & Games,88.02055534538223,0,0,25.89
22,2,1,3,0.09,"Clothing,Shoes & Jewelry",215.30612478234224,2,1,34.43
34,2,4,10,0.26,Toys & Games,4.0219578527636575,1,1,20.49
32,0,3,5,0.76,"Health, Household & Baby Care",216.41063096115303,2,2,49.22
25,1,1,6,0.47,Pet Supplies,52.220525547416706,1,0,12.46
29,0,3,4,0.69,"Clothing,Shoes & Jewelry",228.92019383112768,0,1,47.25
36,2,2,5,0.85,Toys & Games,71.03326242918334,0,0,25.19
25,0,0,2,0.07,"Health, Household & Baby Care",149.61083905899426,0,2,0.0
24,1,2,5,0.03,Beauty & Personal Care,26.87672328283363,0,3,11.91
32,1,3,8,0.17,Toys & Games,209.45873125732155,2,0,47.4
24,0,2,6,0.14,Toys & Games,147.7381396380871,0,1,28.67
29,2,1,5,0.24,"Health, Household & Baby Care",8.160008728983588,1,1,8.69
29,0,1,4,0.31,"Clothing,Shoes & Jewelry",72.68302710715967,1,2,18.53
31,2,1,6,0.21,"Clothing,Shoes & Jewelry",5.6777483856664475,0,1,8.84
23,1,3,9,0.15,"Health, Household & Baby Care",80.95643434623435,0,0,20.9
24,1,4,2,0.55,"Clothing,Shoes & Jewelry",282.5276243518021,1,1,54.71
24,0,1,3,0.06,"Health, Household & Baby Care",121.22512814956255,0,0,21.93
33,0,0,6,0.19,Pet Supplies,176.46723946855118,0,2,0.0
17,2,3,5,0.09,Beauty & Personal Care,43.583366105367126,0,2,11.7
23,0,2,7,0.76,Beauty & Personal Care,343.82956197451784,0,3,58.81
27,1,3,5,0.7,"Clothing,Shoes & Jewelry",54.24114205543189,1,2,19.86
31,1,1,5,0.31,Beauty & Personal Care,91.65887024278072,1,3,24.24
23,0,1,7,0.42,Toys & Games,275.52157653325276,0,3,44.32
26,0,1,4,0.77,"Clothing,Shoes & Jewelry",247.11280596278746,0,0,41.56
29,0,0,3,0.65,Electronics,154.36577481753702,0,1,0.0
23,2,1,5,0.39,Sports & outdoors,516.3820079890819,1,1,80.32
24,2,1,9,0.73,Sports & outdoors,21.1541451883286,0,1,6.3
25,1,2,4,0.33,"Clothing,Shoes & Jewelry",19.41438579843416,2,1,10.53
23,0,3,4,0.42,Beauty & Personal Care,89.54621358398458,0,0,23.28
22,2,2,5,0.22,"Health, Household & Baby Care",51.615802588273894,1,1,12.97
24,1,2,2,0.47,Beauty & Personal Care,122.15942531295767,0,1,25.72
36,2,0,3,0.7,Sports & outdoors,67.42509448907624,1,0,0.0
25,1,2,6,0.28,Electronics,104.0654349227446,1,0,22.75
24,1,2,7,0.36,Home & Kitchen,112.23089878783543,3,1,24.79
25,0,4,11,0.74,"Clothing,Shoes & Jewelry",46.33718475620944,1,1,20.4
29,2,0,2,0.14,Beauty & Personal Care,0.7944247803367638,0,0,0.0
26,1,3,3,0.73,Toys & Games,158.63142055913838,1,1,34.73
30,1,4,7,0.6,Sports & outdoors,71.2037686458333,0,1,27.61
20,0,1,1,0.63,Beauty & Personal Care,61.608656255588826,1,0,11.18
30,0,3,3,0.31,Home & Kitchen,263.54634464036394,0,1,53.9
31,2,0,5,0.33,"Clothing,Shoes & Jewelry",249.63002537935975,1,1,0.0
27,1,1,2,0.89,Electronics,238.77523763500423,3,0,42.12
25,2,6,4,0.56,"Clothing,Shoes & Jewelry",1.4729339987897931,1,2,19.17
28,0,1,3,0.43,"Health, Household & Baby Care",386.95725476693286,2,3,66.03
27,1,1,6,0.57,"Clothing,Shoes & Jewelry",231.4235614022638,1,1,40.34
24,1,2,8,0.37,Beauty & Personal Care,8.525189359221914,2,1,9.7
30,2,2,6,0.41,Toys & Games,67.28732428235578,0,3,20.72
23,1,4,7,0.77,Beauty & Personal Care,88.70740354159503,0,1,25.94
32,3,1,3,0.03,Beauty & Personal Care,350.4281399164306,0,2,62.66
22,1,4,0,0.21,"Clothing,Shoes & Jewelry",0.5170461176729872,0,0,10.38
18,1,2,5,0.26,Electronics,198.13208393073464,0,0,31.15
30,1,3,9,0.4,Electronics,279.5011509997268,0,1,55.53
28,2,1,5,0.29,Toys & Games,55.25248560929199,0,1,14.14
23,0,1,7,0.82,"Clothing,Shoes & Jewelry",23.399458456165124,2,1,6.83
29,0,2,4,0.37,"Clothing,Shoes & Jewelry",220.76723707892955,0,0,42.98
25,3,0,3,0.64,"Health, Household & Baby Care",88.0188838363584,2,2,0.0
24,1,1,7,0.44,"Clothing,Shoes & Jewelry",236.33139760413457,0,0,38.28
32,1,2,2,0.07,Toys & Games,84.11949479968519,1,1,25.24
16,2,1,5,0.77,Sports & outdoors,161.78359741225347,0,3,21.62
24,1,0,4,0.09,Pet Supplies,8.112513288050055,1,1,0.0
28,3,0,2,0.7,"Health, Household & Baby Care",463.42707574525843,2,0,0.0
19,1,2,7,0.37,Home & Kitchen,19.86770726525581,2,5,7.34
23,0,1,3,0.2,"Clothing,Shoes & Jewelry",24.123518886839832,1,3,6.91
27,1,1,5,0.46,"Health, Household & Baby Care",12.884950456307458,0,1,7.69
17,0,2,6,0.87,"Health, Household & Baby Care",58.48350768949649,0,1,10.22
21,4,1,12,0.16,"Clothing,Shoes & Jewelry",54.235052243249264,1,2,8.73
35,1,2,4,0.35,Beauty & Personal Care,182.8345698636873,2,0,43.89
22,0,0,5,0.41,Beauty & Personal Care,168.98597353454844,0,1,0.0
23,2,3,5,0.16,"Health, Household & Baby Care",60.35778809728289,0,2,17.75
28,1,0,4,0.67,Home & Kitchen,118.6257441904519,1,3,0.0
23,0,3,7,0.56,Home & Kitchen,128.94675676312826,0,2,28.59
33,2,2,3,0.27,"Clothing,Shoes & Jewelry",85.44121034613711,1,2,25.84
30,1,0,3,0.02,"Clothing,Shoes & Jewelry",64.70123663758251,2,1,0.0
33,0,2,2,0.76,Home & Kitchen,255.8223010542206,1,0,52.14
30,1,1,7,0.06,Beauty & Personal Care,131.98100455634673,1,1,29.35
27,2,2,7,0.74,Electronics,10.837244240272582,0,0,9.39
25,0,3,2,0.68,Toys & Games,93.39451256218385,0,0,23.9
27,1,2,4,0.42,Home & Kitchen,170.4772056970963,1,1,34.82
29,1,1,7,0.52,"Clothing,Shoes & Jewelry",311.0058081963639,0,0,53.21
32,0,2,5,0.74,Toys & Games,89.09794343863787,2,0,26.43
21,0,3,4,0.55,Toys & Games,42.62281713150491,1,1,13.95
23,0,5,9,0.7,"Clothing,Shoes & Jewelry",50.40290896431604,0,0,21.9
21,1,1,9,0.45,Toys & Games,1031.1840076784101,0,0,155.44
26,1,2,3,0.46,"Clothing,Shoes & Jewelry",134.1419005415562,1,1,27.99
27,0,2,6,0.67,"Clothing,Shoes & Jewelry",67.33710725870485,0,1,18.55
17,0,2,5,0.18,Electronics,358.25323171601025,3,0,56.1
29,4,3,4,0.55,Beauty & Personal Care,66.89817809495571,1,1,23.74
36,2,0,5,0.85,"Clothing,Shoes & Jewelry",73.11306706020801,2,1,0.0
28,0,0,1,0.28,Toys & Games,294.8637294361517,1,1,0.0
28,2,1,8,0.86,"Clothing,Shoes & Jewelry",95.77883080619254,0,0,19.79
32,1,2,4,0.35,Beauty & Personal Care,149.42250165986047,2,0,36.63
24,0,2,7,0.2,Beauty & Personal Care,500.8398119979683,3,0,84.18
17,0,3,7,0.02,"Clothing,Shoes & Jewelry",79.4056442532615,1,0,16.37
34,1,3,3,0.25,"Clothing,Shoes & Jewelry",549.118403596835,1,1,99.3
29,1,0,5,0.27,"Health, Household & Baby Care",23.213231012189087,1,0,0.0
38,2,3,9,0.14,Toys & Games,29.97082868904277,1,1,24.4
21,1,1,3,0.73,Home & Kitchen,20.166243185818644,0,1,4.21
27,0,1,13,0.42,Toys & Games,311.76058976822793,2,0,53.29
23,0,3,5,0.45,"Clothing,Shoes & Jewelry",169.39959540653123,1,1,34.36
31,0,4,7,0.77,"Clothing,Shoes & Jewelry",18.59801942789505,1,0,20.53
27,1,1,2,0.52,"Clothing,Shoes & Jewelry",162.5267149244798,0,2,29.66
28,0,2,6,0.68,"Clothing,Shoes & Jewelry",318.030086390833,3,1,58.25
29,3,1,2,0.46,"Health, Household & Baby Care",38.865501334692254,2,0,13.19
25,0,2,4,0.82,Toys & Games,150.18343240521196,1,0,29.85
31,0,2,7,0.26,"Clothing,Shoes & Jewelry",14.622256352727453,0,1,13.78
18,0,5,0,0.21,"Clothing,Shoes & Jewelry",252.72523980272223,0,2,48.81
22,0,3,4,0.02,Toys & Games,449.5174664624134,3,0,76.64
26,1,3,5,0.33,Electronics,258.99576721194813,3,1,50.76
23,0,3,5,0.8,Toys & Games,69.46264124272994,0,1,18.97
21,0,0,6,0.64,Beauty & Personal Care,143.1304105411083,0,1,0.0
27,0,2,6,0.09,Beauty & Personal Care,447.27269423533653,0,1,77.22
17,0,1,2,0.15,"Health, Household & Baby Care",123.56723323163199,2,3,18.34
25,2,3,2,0.5,"Health, Household & Baby Care",252.284377840793,1,1,48.19
25,0,2,8,0.43,Beauty & Personal Care,320.5668337642845,1,5,57.69
38,2,2,6,0.24,"Clothing,Shoes & Jewelry",5.701983607459967,2,1,17.98
27,0,2,6,0.37,"Clothing,Shoes & Jewelry",114.59948923542227,0,0,25.58
35,0,5,3,0.13,Home & Kitchen,171.9573147392307,1,2,50.56
26,0,3,8,0.69,"Clothing,Shoes & Jewelry",37.893489017118554,0,0,16.26
25,0,0,1,0.1,Toys & Games,83.28913925778075,0,2,0.0
23,2,1,3,0.13,Home & Kitchen,39.628518601043474,1,0,8.81
22,1,0,4,0.48,"Clothing,Shoes & Jewelry",80.2650294903135,1,0,0.0
27,3,0,1,0.23,"Clothing,Shoes & Jewelry",1.0500103411741968,0,0,0.0
25,0,3,4,0.64,Toys & Games,92.92071896872211,1,0,24.32
24,1,2,4,0.61,"Health, Household & Baby Care",116.46723182244655,0,2,24.06
28,2,1,2,0.38,"Clothing,Shoes & Jewelry",202.37098954282052,1,3,36.73
29,1,3,5,0.48,"Clothing,Shoes & Jewelry",552.845631677542,0,2,95.77
35,0,4,3,0.53,"Clothing,Shoes & Jewelry",61.82417273575779,2,0,30.47
25,3,4,3,0.78,Sports & outdoors,31.961985799155155,0,1,17.26
27,0,0,4,0.24,Electronics,152.54001845267712,1,1,0.0
