Age,Seniority,Orders,Items,AverageDiscount,TopCategory,BrowsingTime,EmailsOpened,SupportInteractions,TotalCart
19,0,5,6,0.56,Beauty & Personal Care,211.46210094783868,0,0,48.25
19,0,2,4,0.65,Toys & Games,148.3963364858187,1,0,28.83
26,3,1,2,0.15,"Clothing,Shoes & Jewelry",88.77520906656649,0,4,21.36
24,3,5,8,0.04,"Health, Household & Baby Care",31.89309131984883,1,0,23.85
26,1,4,3,0.42,Pet Supplies,30.04470349799139,0,0,22.1
19,0,1,2,0.34,"Clothing,Shoes & Jewelry",20.26620154608304,0,1,6.23
31,1,3,7,0.7,Electronics,158.9011982491746,0,1,41.76
24,1,0,8,0.33,Home & Kitchen,44.74829636426462,1,2,0.0
28,0,4,5,0.68,Beauty & Personal Care,66.40443379136796,3,1,31.69
23,0,3,5,0.39,"Health, Household & Baby Care",6.929555800403281,2,0,14.56
18,2,4,3,0.14,Beauty & Personal Care,148.08874093032148,0,0,34.47
24,0,0,5,0.71,Home & Kitchen,90.83889947361553,2,2,0.0
22,1,3,2,0.83,"Health, Household & Baby Care",188.601759092515,2,0,40.58
27,1,1,8,0.09,"Clothing,Shoes & Jewelry",52.20082846999341,1,0,17.18
44,0,3,7,0.65,"Health, Household & Baby Care",48.058895812948506,0,0,35.53
25,2,2,6,0.08,"Health, Household & Baby Care",132.97738652894617,0,2,30.88
17,0,2,5,0.27,"Health, Household & Baby Care",2.0300411850611058,0,1,5.61
34,1,1,5,0.17,Electronics,229.52471699288978,0,1,48.74
18,1,0,9,0.19,Sports & outdoors,215.22660780203668,0,1,0.0
21,0,1,5,0.68,Beauty & Personal Care,45.54824187588592,3,2,14.46
30,0,3,3,0.45,Beauty & Personal Care,65.7652297107312,2,1,29.68
18,0,2,6,0.75,"Clothing,Shoes & Jewelry",117.41614227866297,1,0,23.28
19,0,3,6,0.11,Home & Kitchen,21.811685879075807,1,1,13.64
27,1,3,2,0.39,Toys & Games,205.61727737699232,0,1,45.86
34,0,2,7,0.09,"Clothing,Shoes & Jewelry",18.863650585932167,0,1,20.42
24,2,2,5,0.12,"Health, Household & Baby Care",175.74123719778902,1,0,36.66
22,0,2,7,0.01,"Health, Household & Baby Care",49.430933874866966,0,1,16.58
32,2,0,5,0.22,Toys & Games,99.60068084872647,0,3,0.0
22,1,3,4,0.2,Sports & outdoors,29.403038681972777,1,1,16.56
29,0,5,1,0.15,Sports & outdoors,47.00218813366839,2,5,31.77
20,1,3,7,0.8,"Clothing,Shoes & Jewelry",44.33208216908533,0,3,16.52
20,1,0,6,0.27,Toys & Games,115.27521822663607,0,1,0.0
33,0,2,9,0.45,Toys & Games,148.0606919913554,1,0,39.42
25,0,0,5,0.78,Sports & outdoors,189.20281585577052,1,0,0.0
29,0,2,3,0.74,"Clothing,Shoes & Jewelry",237.69719912523868,2,0,49.99
32,1,2,5,0.63,"Clothing,Shoes & Jewelry",26.74420782666655,2,2,20.66
23,1,1,5,0.13,"Clothing,Shoes & Jewelry",257.9918545174568,0,0,44.54
24,1,4,5,0.27,"Health, Household & Baby Care",104.53126212548791,1,0,32.24
31,2,5,2,0.39,Home & Kitchen,125.20487903376736,0,1,42.95
21,0,1,5,0.36,Beauty & Personal Care,57.174342150952725,1,3,15.55
23,0,5,10,0.81,"Clothing,Shoes & Jewelry",52.94642109408643,0,1,26.11
35,1,2,2,0.57,"Clothing,Shoes & Jewelry",130.95466891710873,0,1,37.46
22,0,3,11,0.72,"Clothing,Shoes & Jewelry",37.28764420483269,1,1,17.5
33,1,2,7,0.17,Home & Kitchen,142.41801147571334,1,1,38.92
30,0,0,7,0.31,Toys & Games,247.49891453046789,2,1,0.0
20,1,3,8,0.18,"Health, Household & Baby Care",294.6684830883526,0,1,54.53
25,3,2,7,0.41,Toys & Games,7.49170376479695,0,0,10.96
23,1,4,3,0.23,Toys & Games,8.116790621122396,0,4,16.75
22,0,2,7,0.7,Beauty & Personal Care,89.66784643806915,0,1,23.35
36,1,4,9,0.39,Electronics,131.79214199263063,1,0,44.87
20,1,1,5,0.69,"Health, Household & Baby Care",148.8748963505147,3,0,27.66
24,0,2,3,0.24,Home & Kitchen,325.31093572396145,1,3,60.13
24,0,0,8,0.37,"Clothing,Shoes & Jewelry",21.18338606676607,0,0,0.0
29,1,5,5,0.79,Beauty & Personal Care,240.3233907943717,2,1,60.74
27,0,1,7,0.51,"Clothing,Shoes & Jewelry",303.07034473155926,3,1,56.02
23,1,3,4,0.15,Sports & outdoors,124.5174659623119,1,2,31.75
27,1,2,8,0.67,Toys & Games,96.78859224604477,2,2,27.59
24,1,0,3,0.29,Electronics,367.48207210650816,1,1,0.0
32,1,1,5,0.6,"Clothing,Shoes & Jewelry",265.1056480849691,1,0,52.67
27,2,2,4,0.13,Home & Kitchen,28.50317645909707,0,0,16.4
17,3,1,1,0.38,Home & Kitchen,15.887632296167746,2,1,4.64
23,2,2,5,0.58,"Clothing,Shoes & Jewelry",260.95688977280474,0,1,47.7
25,1,2,3,0.29,Beauty & Personal Care,4.5601106444932595,0,2,12.75
30,0,2,4,0.15,"Clothing,Shoes & Jewelry",96.46185769749633,0,0,28.84
30,2,2,7,0.49,Toys & Games,59.61035873074793,0,1,22.96
20,2,1,0,0.22,"Clothing,Shoes & Jewelry",205.99647679968223,3,2,35.74
23,1,1,6,0.45,Toys & Games,113.72811578379323,0,1,23.12
21,1,2,4,0.52,"Health, Household & Baby Care",24.044268752979757,2,0,12.27
24,2,0,8,0.52,"Health, Household & Baby Care",11.050545297334631,0,1,0.0
20,1,2,4,0.13,Toys & Games,112.26615915276253,0,1,23.72
26,1,3,7,0.58,Beauty & Personal Care,6.5706607204019765,1,2,17.22
23,0,2,7,0.49,Toys & Games,49.98249335021544,1,1,17.31
31,2,0,12,0.28,Toys & Games,179.17441353566485,1,0,0.0
27,0,0,1,0.39,Electronics,69.84297229663045,1,3,0.0
28,1,3,4,0.79,Home & Kitchen,56.37632569246959,1,1,25.04
27,3,1,1,0.02,"Clothing,Shoes & Jewelry",101.33979378171287,1,2,24.17
30,2,4,1,0.26,Beauty & Personal Care,14.508923420619473,0,0,23.37
27,1,1,9,0.17,Beauty & Personal Care,88.79834169620081,2,2,24.91
24,0,0,4,0.36,"Clothing,Shoes & Jewelry",62.20008887640788,1,2,0.0
28,2,3,7,0.2,"Clothing,Shoes & Jewelry",10.932337254267454,1,1,17.54
24,1,0,8,0.42,Beauty & Personal Care,64.38154955070283,1,1,0.0
25,1,2,3,0.77,Electronics,107.37499864859181,0,0,26.3
31,0,7,7,0.33,"Clothing,Shoes & Jewelry",297.59844670505095,1,0,75.2
27,1,1,10,0.08,Electronics,67.43073680846096,0,2,19.42
20,0,2,8,0.58,Toys & Games,14.660924678002676,1,0,9.6
25,1,3,5,0.37,Beauty & Personal Care,17.22417632709656,2,0,18.26
21,0,2,5,0.34,Beauty & Personal Care,127.9436287161882,0,1,28.42
29,1,2,1,0.17,"Clothing,Shoes & Jewelry",34.707312165643366,3,2,20.13
26,1,6,6,0.3,Sports & outdoors,214.69664221999645,0,0,55.76
29,0,6,5,0.45,"Clothing,Shoes & Jewelry",45.730286702270234,2,1,33.46
23,0,1,11,0.34,Beauty & Personal Care,131.92479516629058,0,3,27.91
26,4,5,5,0.23,Toys & Games,374.2109445502748,2,0,76.35
22,1,0,5,0.49,Beauty & Personal Care,13.346623671569795,1,2,0.0
36,0,3,5,0.74,Home & Kitchen,468.77419955022503,1,1,93.23
30,1,1,9,0.77,"Clothing,Shoes & Jewelry",14.758605497104023,1,2,13.93
39,2,1,3,0.67,Toys & Games,462.02081858253155,4,2,88.9
20,0,5,7,0.49,"Health, Household & Baby Care",169.5455495960804,1,4,42.85
29,1,2,6,0.19,Electronics,39.799145871093444,0,2,19.69
28,0,1,4,0.5,Beauty & Personal Care,4.898108701561688,0,1,12.15
27,1,3,5,0.38,Beauty & Personal Care,72.2545663881152,3,1,28.61
18,1,3,5,0.3,"Health, Household & Baby Care",28.21894204556178,2,1,13.88
36,1,3,5,0.65,"Clothing,Shoes & Jewelry",23.256145458323463,1,3,25.83
29,0,4,8,0.02,Home & Kitchen,15.08786879780316,2,2,23.78
31,2,1,1,0.43,Sports & outdoors,59.566486837928416,0,0,20.82
29,0,3,4,0.63,"Health, Household & Baby Care",216.8687106813847,0,0,49.56
26,1,3,3,0.8,Toys & Games,202.48871312934574,0,1,44.54
22,1,2,3,0.47,"Clothing,Shoes & Jewelry",142.8512693829251,1,2,30.14
16,0,5,4,0.08,"Health, Household & Baby Care",46.15164960738355,4,1,22.32
25,0,4,0,0.8,Toys & Games,354.9391952653464,0,1,69.91
33,1,4,5,0.74,Beauty & Personal Care,12.878298951995557,1,1,26.19
24,1,4,5,0.5,Sports & outdoors,78.86991477637562,2,1,28.86
25,0,2,6,0.39,Beauty & Personal Care,73.77250492121645,3,2,24.8
28,2,4,2,0.07,Beauty & Personal Care,136.2477559309803,1,1,40.8
27,3,3,5,0.51,"Health, Household & Baby Care",28.79292152008309,1,1,19.6
32,1,2,5,0.6,"Clothing,Shoes & Jewelry",202.32935856986816,0,2,46.1
27,1,1,9,0.5,"Clothing,Shoes & Jewelry",12.880792344324869,3,2,12.37
28,2,1,5,0.63,Toys & Games,76.3919208441487,1,0,21.2
28,1,1,4,0.56,Toys & Games,16.606427813036277,0,0,12.09
23,1,3,4,0.52,Toys & Games,75.36161878579817,1,4,24.22
22,0,2,7,0.66,Electronics,143.25650557831648,1,1,30.43
20,0,1,6,0.51,Home & Kitchen,227.17738866301474,3,2,40.12
34,0,1,4,0.58,"Health, Household & Baby Care",378.1701306871994,1,0,71.97
21,2,1,5,0.71,Toys & Games,236.64277576177307,3,2,41.17
25,0,2,5,0.21,Beauty & Personal Care,6.937367111388574,0,1,13.31
28,1,2,5,0.6,Pet Supplies,163.77685030058996,1,0,38.08
25,2,1,4,0.32,Toys & Games,73.1693882874258,0,1,18.25
33,1,3,5,0.43,Toys & Games,189.71666417555315,0,2,48.16
19,1,0,4,0.32,"Clothing,Shoes & Jewelry",99.32513208595644,1,0,0.0
29,0,3,6,0.18,"Clothing,Shoes & Jewelry",132.73438278515655,1,2,37.3
27,2,1,4,0.37,"Health, Household & Baby Care",55.531750626920896,1,0,17.79
31,1,2,7,0.78,Beauty & Personal Care,238.53995873515925,4,2,54.06
32,0,0,7,0.64,Toys & Games,296.2900121808739,0,1,0.0
26,3,1,7,0.58,"Clothing,Shoes & Jewelry",197.61324149318412,1,1,37.63
19,1,1,3,0.83,"Clothing,Shoes & Jewelry",165.71741166907927,1,2,28.21
23,1,4,3,0.14,Beauty & Personal Care,48.31962193022214,0,2,23.86
24,3,1,6,0.13,Beauty & Personal Care,509.497338492181,1,1,84.53
19,0,1,9,0.43,"Clothing,Shoes & Jewelry",56.541325720581696,0,2,11.89
32,1,1,5,0.21,Toys & Games,300.2585482986085,0,2,58.06
31,0,4,2,0.45,"Health, Household & Baby Care",151.77736222851837,2,0,45.22
19,2,5,6,0.85,Beauty & Personal Care,272.4783672194092,0,1,56.86
25,0,2,2,0.03,"Clothing,Shoes & Jewelry",207.43173580366008,1,1,42.34
25,0,3,4,0.82,Toys & Games,184.6683093689377,2,0,42.17
27,2,3,9,0.7,Electronics,37.29221965494695,1,0,20.55
28,0,1,8,0.72,Beauty & Personal Care,29.407170076200526,0,0,15.67
19,0,4,7,0.2,Home & Kitchen,59.52072893207437,2,1,22.73
27,0,3,8,0.27,Beauty & Personal Care,118.7443133186454,0,1,34.61
27,4,2,5,0.46,Toys & Games,26.071190045286553,2,0,15.81
27,1,4,3,0.32,Toys & Games,344.38101426640975,1,1,70.16
27,1,3,1,0.18,Beauty & Personal Care,4.464255453023326,0,2,17.24
18,1,3,4,0.78,Toys & Games,56.48195645086617,2,2,17.71
25,1,4,5,0.25,"Clothing,Shoes & Jewelry",56.226643601954194,1,1,25.34
16,0,1,3,0.69,Toys & Games,45.339409358184774,1,4,8.7
30,1,4,4,0.08,"Clothing,Shoes & Jewelry",134.60980986838007,1,0,40.73
24,0,4,7,0.68,Home & Kitchen,75.69819296067779,0,2,28.01
25,2,3,5,0.19,Toys & Games,324.0580094369721,0,0,61.78
30,2,3,4,0.6,Toys & Games,83.14514632447583,0,3,29.71
24,0,3,6,0.63,Beauty & Personal Care,109.31977648978241,1,4,31.71
26,0,1,7,0.56,Toys & Games,263.10256688790975,2,1,48.96
23,3,5,7,0.74,"Health, Household & Baby Care",149.9433262236252,1,1,40.74
16,0,3,2,0.5,"Health, Household & Baby Care",71.99174339702552,2,1,19.14
32,1,1,4,0.02,Beauty & Personal Care,69.37084578247081,2,0,25.42
26,1,1,3,0.83,Beauty & Personal Care,177.47001376626554,1,2,36.72
35,1,1,4,0.69,Toys & Games,193.51678399860268,0,0,43.84
28,2,2,6,0.75,Toys & Games,151.70252664459633,1,0,35.48
27,0,1,5,0.06,Pet Supplies,231.99876409081853,0,1,44.73
28,3,1,3,0.06,Toys & Games,75.86964396980287,0,0,20.51
32,1,2,7,0.06,Electronics,19.40498024588274,2,0,19.53
25,2,3,1,0.0,Beauty & Personal Care,151.04145487344732,2,0,38.08
27,1,2,2,0.45,"Clothing,Shoes & Jewelry",106.90690171069843,1,1,28.34
10,2,2,7,0.5,Beauty & Personal Care,105.31207626608365,0,2,16.31
23,0,3,7,0.46,Toys & Games,97.26875640803932,3,1,28.31
36,1,3,6,0.31,"Clothing,Shoes & Jewelry",635.5180035926917,1,2,117.63
19,0,4,12,0.53,Home & Kitchen,42.650510419218136,2,2,20.33
23,0,1,7,0.71,"Health, Household & Baby Care",84.25385842849265,0,0,19.19
33,1,4,4,0.68,"Health, Household & Baby Care",5.378120165535331,0,0,23.53
28,0,1,2,0.29,Beauty & Personal Care,1.8194900671567098,0,2,11.87
27,0,2,2,0.49,Home & Kitchen,48.239447378270114,0,0,19.83
25,1,1,6,0.01,"Clothing,Shoes & Jewelry",98.2038176522283,1,0,22.58
25,1,1,0,0.09,"Health, Household & Baby Care",244.26214856664373,1,3,45.37
26,0,5,8,0.42,"Health, Household & Baby Care",250.83150321084983,0,0,58.53
24,1,2,5,0.67,"Clothing,Shoes & Jewelry",5.359416712253779,0,0,10.24
24,1,5,5,0.65,Toys & Games,79.81598042400557,2,3,31.91
31,1,0,1,0.27,"Clothing,Shoes & Jewelry",30.606018553600116,1,2,0.0
15,0,3,1,0.06,Toys & Games,3.149429192321952,1,3,7.63
16,0,1,4,0.76,Beauty & Personal Care,87.36512020820122,2,1,16.34
23,2,1,8,0.37,Toys & Games,126.12602080777572,1,0,25.04
29,4,0,8,0.4,Home & Kitchen,106.96588891703433,1,0,0.0
34,0,4,8,0.81,"Health, Household & Baby Care",84.49082042613479,0,0,36.46
31,1,0,5,0.84,Toys & Games,165.25294993857906,0,0,0.0
21,0,2,5,0.39,Beauty & Personal Care,33.72920964459093,1,1,14.72
27,1,2,3,0.54,Beauty & Personal Care,308.221656348712,0,2,59.72
32,1,2,5,0.62,"Health, Household & Baby Care",390.33366709890805,0,0,74.55
16,0,5,6,0.26,Sports & outdoors,3.0724941554460474,1,0,14.28
20,0,3,5,0.82,Beauty & Personal Care,28.470916583062376,1,0,15.91
28,0,1,5,0.37,"Clothing,Shoes & Jewelry",40.94920500082815,0,1,16.11
27,1,1,7,0.24,"Clothing,Shoes & Jewelry",59.297251307125556,3,0,19.09
18,0,2,4,0.7,"Clothing,Shoes & Jewelry",140.35708780341156,1,0,26.71
24,1,0,5,0.19,Electronics,291.6128979730381,1,0,0.0
22,1,3,7,0.16,Home & Kitchen,276.8451033018042,0,2,53.54
23,1,2,2,0.76,Beauty & Personal Care,102.1232800025176,1,2,26.18
18,0,4,4,0.02,"Clothing,Shoes & Jewelry",365.02390585826254,1,0,66.62
29,1,2,3,0.46,Beauty & Personal Care,102.81758205784098,2,0,31.04
26,1,4,5,0.52,"Clothing,Shoes & Jewelry",18.11116419541749,2,0,20.59
32,0,2,8,0.38,Toys & Games,131.30015986839186,1,0,36.16
34,1,5,6,0.4,Home & Kitchen,87.7622036205562,1,1,40.39
29,1,1,8,0.63,Toys & Games,82.35627278796758,2,0,23.64
19,0,2,3,0.45,Home & Kitchen,110.00942631656022,1,1,23.72
23,0,3,7,0.78,Beauty & Personal Care,211.4326035535942,1,0,45.64
23,1,1,5,0.53,Toys & Games,408.5333883515675,0,1,67.3
20,2,2,3,0.23,Home & Kitchen,115.1371127732793,1,1,24.7
27,0,3,3,0.05,Beauty & Personal Care,169.0728442266439,1,2,42.75
30,0,4,6,0.27,Beauty & Personal Care,90.68984595800899,1,3,36.37
27,2,6,6,0.34,Beauty & Personal Care,158.15911045194022,0,0,48.72
32,0,1,6,0.21,"Clothing,Shoes & Jewelry",58.0816481895597,0,1,21.75
31,1,1,5,0.03,"Health, Household & Baby Care",43.87703945724272,0,3,19.46
25,1,2,3,0.19,Toys & Games,46.15693581588746,1,1,17.97
29,0,0,5,0.11,Beauty & Personal Care,3.463420870024282,1,1,0.0
29,0,0,5,0.72,Toys & Games,283.94803499142716,0,4,0.0
27,1,0,6,0.44,Pet Supplies,89.8926926127684,0,2,0.0
20,1,5,5,0.12,Toys & Games,190.38298791000022,1,1,44.9
23,1,3,3,0.38,Toys & Games,113.97945979757523,1,0,29.44
25,2,2,5,0.04,Toys & Games,152.41358657071794,1,0,33.53
20,1,3,2,0.32,Home & Kitchen,1.8260816723392548,0,0,10.37
29,2,1,3,0.31,"Clothing,Shoes & Jewelry",4.430752583193345,0,2,10.92
27,0,2,4,0.03,Toys & Games,144.5511207528918,1,0,34.44
29,0,2,10,0.31,Electronics,89.15397079058057,2,2,28.31
31,2,2,7,0.42,Home & Kitchen,128.30664056258314,1,2,35.08
18,0,2,5,0.8,Home & Kitchen,17.11706918530131,1,0,8.81
22,0,5,7,0.8,"Health, Household & Baby Care",168.32660828793914,1,2,43.78
31,2,1,4,0.65,"Clothing,Shoes & Jewelry",56.971348995968256,1,1,20.52
32,3,2,7,0.84,Electronics,318.0752569346335,2,3,63.95
26,2,2,4,0.15,"Health, Household & Baby Care",119.52111371303354,0,1,29.41
32,2,0,7,0.31,Beauty & Personal Care,36.29942060280592,0,2,0.0
23,1,1,8,0.81,"Clothing,Shoes & Jewelry",52.10023619873118,0,2,13.8
33,3,1,3,0.13,"Clothing,Shoes & Jewelry",157.395519913853,0,1,36.47
30,3,3,6,0.24,Toys & Games,125.52328125407128,0,0,35.45
26,1,1,3,0.0,Beauty & Personal Care,154.58538528740215,2,2,33.99
20,1,5,9,0.58,Beauty & Personal Care,74.49125053533776,1,0,28.64
23,3,5,3,0.4,Beauty & Personal Care,12.360045138751818,2,0,21.39
24,0,1,6,0.62,Beauty & Personal Care,39.06691202119553,0,0,14.12
24,0,4,7,0.34,Home & Kitchen,56.50149263818843,1,2,25.69
26,2,2,4,0.66,Electronics,147.15918715573704,0,2,33.07
21,2,3,4,0.19,Toys & Games,3.6490556109537704,1,0,11.16
28,1,0,5,0.47,"Clothing,Shoes & Jewelry",72.56944857544079,1,1,0.0
30,1,3,5,0.28,"Clothing,Shoes & Jewelry",71.88402015335693,1,2,28.58
19,0,2,5,0.13,"Clothing,Shoes & Jewelry",33.362935466417426,0,0,11.15
22,2,2,7,0.66,Toys & Games,23.834564997418887,1,2,12.14
27,1,2,5,0.8,Toys & Games,80.04279506833416,1,0,24.25
20,1,5,1,0.83,"Clothing,Shoes & Jewelry",76.75810066294086,1,1,27.44
15,0,2,7,0.06,Home & Kitchen,136.66413957842758,1,1,24.89
26,1,0,6,0.46,Beauty & Personal Care,67.19012854227368,1,2,0.0
28,1,2,3,0.57,Pet Supplies,108.71257810794668,1,0,29.8
30,2,3,4,0.42,Toys & Games,56.06686166894961,2,2,26.45
25,1,2,7,0.16,Toys & Games,26.542374264486007,1,0,14.95
24,0,2,0,0.44,Home & Kitchen,213.1081084655012,0,2,42.59
17,1,1,4,0.32,"Clothing,Shoes & Jewelry",269.4767549565441,1,4,42.74
23,0,2,6,0.53,Home & Kitchen,38.628295543366576,0,1,15.58
27,1,1,5,0.03,Beauty & Personal Care,173.22402096180036,2,0,37.26
21,0,4,7,0.47,"Clothing,Shoes & Jewelry",70.75951578294833,2,0,25.09
30,2,3,7,0.73,Electronics,15.048119761300951,0,3,19.43
27,1,1,5,0.68,"Health, Household & Baby Care",26.087546511096114,1,1,13.75
18,0,1,4,0.06,Toys & Games,196.59224154208195,2,1,33.09
22,0,3,2,0.7,Toys & Games,75.63118317007974,3,1,24.17
22,0,2,4,0.76,Beauty & Personal Care,106.60821179336376,1,1,26.28
23,1,2,2,0.33,Home & Kitchen,73.13218149196703,2,1,21.36
25,4,2,3,0.54,Home & Kitchen,34.20463709074192,2,1,16.07
23,0,2,6,0.8,Beauty & Personal Care,251.7545492557671,0,2,48.52
31,0,2,4,0.74,"Clothing,Shoes & Jewelry",212.2350676453223,3,2,48.43
24,0,3,2,0.19,"Clothing,Shoes & Jewelry",45.5529608843197,1,1,20.26
28,2,5,5,0.53,Toys & Games,101.92241809057865,3,1,38.11
33,0,0,4,0.29,Toys & Games,275.6544695364823,3,0,0.0
29,1,1,4,0.83,Home & Kitchen,8.519043449679394,0,0,12.0
27,0,1,4,0.44,"Health, Household & Baby Care",104.64399164598215,0,1,25.44
19,0,3,4,0.76,"Clothing,Shoes & Jewelry",117.74013425527095,1,0,27.05
33,1,3,5,0.72,Toys & Games,8.631518898605838,3,2,22.26
21,1,4,8,0.81,Home & Kitchen,89.13994133233437,1,2,27.91
37,0,3,4,0.49,Home & Kitchen,3.275612971499566,0,0,23.61
33,1,3,3,0.45,Toys & Games,118.66078707946824,0,1,37.32
23,1,4,7,0.31,Toys & Games,52.52341879733614,0,2,23.15
21,0,3,3,0.61,"Clothing,Shoes & Jewelry",34.34127499700614,0,2,15.92
17,0,2,5,0.01,Beauty & Personal Care,129.63516313782478,1,1,26.22
25,1,2,5,0.55,Pet Supplies,5.169496139939911,0,0,11.61
24,1,5,8,0.33,Beauty & Personal Care,153.3793116719009,0,0,43.09
23,0,2,2,0.49,Home & Kitchen,8.713384594402317,0,0,10.9
19,0,1,4,0.57,Sports & outdoors,49.51597073576511,1,0,11.37
37,1,1,4,0.83,Beauty & Personal Care,286.8328170320617,1,2,61.39
30,1,1,5,0.65,"Clothing,Shoes & Jewelry",154.84945113106164,1,0,34.61
28,2,4,3,0.44,Beauty & Personal Care,20.384534930696244,0,0,22.73
16,1,2,6,0.42,"Clothing,Shoes & Jewelry",242.7973854863183,0,0,39.94
21,1,5,9,0.03,Toys & Games,253.1381672400303,2,0,55.45
19,1,2,3,0.51,Beauty & Personal Care,81.26553834754193,1,3,20.29
